feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
atr_pct & up_from_low_30d,1.08..inf & -inf..5.06,20913,0.8185886518632061,0.3705828910247215,0.029078079132083535,0.09999409805937268,0.2724660273426008,2.9534891970262374,0.6428571428571429,0.3333333333333333
up_from_low_30d & dd_30d,48..inf & -inf..-33.6,47530,1.8604465463136894,0.3745844729644435,-0.002548540135723747,0.09017793280336966,0.2408394080747935,-0.3921097773612097,0.5384615384615384,0.3333333333333333
up_from_low_30d & ema50_rel,48..inf & -0.701..-0.299,27825,1.0891421239465267,0.3804492362982929,-0.0143622806222621,0.12310004529958189,0.22902566758825516,-1.665082285489103,0.42857142857142855,0.3333333333333333
up_from_low_30d & dd_30d,48..inf & -33.6..-25.7,28813,1.1278149871436216,0.3763926005622462,-0.014397941695242372,0.10002789648008266,0.2289900065152749,-1.7161769003886513,0.3076923076923077,0.6666666666666666
atr_pct & up_from_low_30d,0.807..1.08 & 48..inf,75081,2.9388636049606167,0.3683488499087652,-0.019319257366989317,0.08802823087776532,0.22406869084352796,-3.707860123681753,0.42857142857142855,0.5
dist_high_20 & up_from_low_30d,1.96..3.07 & 48..inf,58831,2.302796776061028,0.36880216212541006,-0.020412769003915997,0.08268923174747095,0.22297517920660126,-3.4829686264982893,0.35714285714285715,0.3333333333333333
up_from_low_30d & ema50_rel,48..inf & -0.299..-0.00931,22119,0.8657945962110771,0.38184366381843665,-0.022583763998570535,0.12557643342143693,0.22080418421194672,-2.3322061867268555,0.42857142857142855,0.5
dist_high_20 & up_from_low_30d,3.07..inf & -inf..5.06,38467,1.5056973973711065,0.36267450022096864,-0.026102969934236383,0.07823206657258407,0.21728497827628088,-3.6101799542406177,0.42857142857142855,0.5
up_from_low_30d & dd_30d,48..inf & -20.5..-16.2,29780,1.1656658562849078,0.3686702484889187,-0.026103911855605372,0.0798097131958332,0.2172840363549119,-3.1781475273179485,0.5384615384615384,0.8333333333333334
up_from_low_30d & ema50_rel,48..inf & -1.44..-0.701,36987,1.4477663877236362,0.3682915619001271,-0.03380904961733228,0.08447251378684797,0.209578898593185,-4.561900197749164,0.35714285714285715,0.3333333333333333
atr_pct & up_from_low_30d,0.658..0.807 & 48..inf,44562,1.74427138642606,0.370023787083165,-0.034223920248604545,0.10245545240578564,0.20916402796191272,-5.022061196915493,0.2857142857142857,0.5
up_from_low_30d & ret_16,48..inf & 0.781..1.63,39851,1.5598707199063084,0.3695766731073248,-0.03483170659014895,0.09232314258072365,0.20855624162036832,-4.860977860182941,0.2857142857142857,0.5
up_from_low_30d & ret_4,48..inf & 0.391..0.803,38759,1.517127029004256,0.36799195025671455,-0.04155879760103419,0.08421853297746278,0.2018291506094831,-5.735909941246276,0.2857142857142857,0.3333333333333333
up_from_low_30d & dd_30d,-inf..5.06 & -inf..-33.6,40491,1.5849219673214305,0.36442666271517127,-0.04248410440007446,0.08445878434398042,0.2009038438104428,-5.960709090370587,0.5,0.5
up_from_low_30d & dd_30d,-inf..5.06 & -33.6..-25.7,49586,1.9409236786347697,0.3819626507481951,-0.04523761939746319,0.13269530175069605,0.19815032881305408,-6.989577882363054,0.5,0.5
dist_low_20 & up_from_low_30d,2.04..3.14 & 48..inf,59044,2.3111341443413735,0.3614253776844387,-0.04562698162407437,0.06189857485180366,0.19776096658644288,-7.8266001025242575,0.2857142857142857,0.3333333333333333
dist_low_20 & up_from_low_30d,3.14..inf & 48..inf,102430,4.009373863642146,0.3584496729473787,-0.04678260175533618,0.02811570757101716,0.19660534645518107,-10.803940893600878,0.35714285714285715,0.5
