feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
up_from_low_30d,48..inf,319179,12.49348765423642,0.35879553479395576,-0.06317687828834484,0.04933823525830758,0.18021106992217242,-25.324228525720347,0.14285714285714285,0.16666666666666666
atr_pct,1.08..inf,319346,12.500024464108805,0.3398570829132039,-0.098702765459043,-0.03022998496122587,0.14468518275147427,-41.09485076671115,0.0,0.16666666666666666
dist_high_20,3.07..inf,319312,12.498693616589875,0.3425771659066994,-0.10836058374641575,-0.015945696570567738,0.13502736446410152,-44.898131488952004,0.0,0.0
atr_pct,0.807..1.08,319345,12.499985321534718,0.3400366374923672,-0.11413762951126598,-0.005332379009062111,0.1292503186992513,-46.531594828858445,0.0,0.0
dist_low_20,3.14..inf,319312,12.498693616589875,0.339548779876735,-0.12030798434609188,-0.024476162535603415,0.12307996386442538,-49.81325944619477,0.0,0.0
ret_16,-inf..-1.65,319323,12.499124184904822,0.33994419443635443,-0.12572394000519507,-0.009313457411084877,0.11766400820532219,-51.58270508430185,0.0,0.0
ret_1d_5,10.2..inf,318330,12.460255608837297,0.34268212232588824,-0.12608775655356955,0.001959227392489931,0.11730019165694772,-51.04049509232205,0.0,0.0
ema200_rel,-inf..-3.06,319346,12.500024464108805,0.3341266212822456,-0.13179275660979586,-0.01704872172495001,0.1115951916007214,-53.815059288765084,0.0,0.0
dist_high_20,1.96..3.07,319312,12.498693616589875,0.3428308362980408,-0.13228565881878934,0.007233942485152166,0.11110228939172792,-53.59328776781773,0.0,0.0
ema50_rel,-inf..-1.44,319346,12.500024464108805,0.3341234898824473,-0.13728413963239694,-0.022423640867381592,0.10610380857812032,-56.38919336314048,0.0,0.0
dd_30d,-33.6..-25.7,319178,12.493448511662335,0.34729210659882576,-0.13754964627058697,0.02444470329638421,0.1058383019399303,-55.250495312956964,0.0,0.0
ema20_rel,-inf..-0.856,319346,12.500024464108805,0.3360712205570134,-0.1382434622592623,-0.019037461705445492,0.10514448595125497,-56.77051907656557,0.0,0.0
ret_4,0.803..inf,319339,12.499750466090202,0.3386996264158152,-0.1395278932394734,-0.012548267922356386,0.10386005497104386,-56.977002149453675,0.0,0.0
ret_1d_5,-inf..-9.87,318447,12.464835290005375,0.33583296435513604,-0.13998276969383522,-0.00939920374901196,0.10340517851668204,-56.65222031273501,0.0,0.0
ret_96,4.36..inf,319177,12.493409369088248,0.3389749261381616,-0.14062717831970886,-0.0165954862752262,0.1027607698908084,-57.45886386835874,0.0,0.0
ret_4,-inf..-0.812,319341,12.499828751238374,0.3367654012481955,-0.14171511639295178,-0.018065279149780178,0.10167283181756548,-58.06870091668978,0.0,0.0
up_from_low_30d,31.2..48,319179,12.49348765423642,0.3454331268661159,-0.14199282159930732,0.016735669523372652,0.10139512661120995,-57.194020659787135,0.0,0.0
atr_pct,0.658..0.807,319345,12.499985321534718,0.33666097793921934,-0.14522293128166638,-0.007304156757940388,0.09816501692885088,-58.92838315901389,0.0,0.0
ema200_rel,2.88..inf,319346,12.500024464108805,0.3361651625509635,-0.148751135388318,-0.026499171085637523,0.09463681282219927,-60.991148609500236,0.0,0.0
dist_low_20,2.04..3.14,319310,12.498615331441703,0.3382449657073064,-0.14913410805412336,-0.007753362772445411,0.0942538401563939,-60.62238949243698,0.0,0.0
ema200_rel,-3.06..-1.57,319345,12.499985321534718,0.34726393085847596,-0.15499197259706612,0.028860267988274575,0.08839597561345114,-62.179361222884765,0.0,0.0
ret_16,1.63..inf,319318,12.498928472034391,0.33307236046824795,-0.15776012909943055,-0.03380740544598898,0.08562781911108672,-64.88083459825876,0.0,0.0
ema20_rel,0.822..inf,319346,12.500024464108805,0.3329147695602888,-0.15910735484402022,-0.03202491924900435,0.08428059336649704,-65.30062547871906,0.0,0.0
dd_30d,-inf..-33.6,319181,12.493565939384593,0.32768241217365696,-0.15940464567323887,-0.035125943701002235,0.0839833025372784,-65.01301358987878,0.0,0.0
ema50_rel,1.38..inf,319346,12.500024464108805,0.33201292641836755,-0.16092442788615266,-0.036445055303520296,0.0824635203243646,-66.14842292371027,0.0,0.0
ema50_rel,-1.44..-0.701,319345,12.499985321534718,0.34501557876278005,-0.1613314674460332,0.022200373870133072,0.08205648076448407,-64.76614695099725,0.0,0.0
dist_high_20,1.39..1.96,319308,12.498537046293531,0.33921167023688725,-0.1680067475877014,0.003337132607516172,0.07538120062281586,-67.83550310406987,0.0,0.0
atr_pct,0.551..0.658,319345,12.499985321534718,0.3369991701764549,-0.16818979873208595,-0.001870734229608488,0.07519814947843131,-67.93644138031142,0.0,0.0
dist_low_20,1.46..2.04,319314,12.498771901738047,0.33956231170571916,-0.1693643397151643,0.001948489219215191,0.07402360849535297,-68.45702404428621,0.0,0.0
ret_96,-inf..-4.32,319179,12.49348765423642,0.32245542469899335,-0.1697927019828711,-0.05133404826833357,0.07359524622764615,-69.92578344730904,0.0,0.0
btc_ret_24h,1.34..2.72,295356,11.56099411178258,0.3516061972670269,-0.17573308911839314,0.03922452007318846,0.06765485909212413,-67.17140833169096,0.0,0.16666666666666666
ema20_rel,-0.856..-0.405,319345,12.499985321534718,0.34054079443861657,-0.17906050081682018,0.008019626376312036,0.06432744739369708,-72.08561493071319,0.0,0.0
ret_96,-4.32..-2.24,319176,12.493370226514163,0.33890079454595584,-0.1818589524889153,0.004403571818605635,0.061528995721601976,-73.28632910553038,0.0,0.0
rsi_1h,-inf..36.5,319343,12.499907036386546,0.3382225381486364,-0.18291900653405063,0.00017080421530232966,0.06046894167646663,-74.06175098279049,0.0,0.0
dow,0,364564,14.269973379135363,0.3437750298987283,-0.18385507447354277,0.018713655935531398,0.059532873736974495,-78.45338322135355,0.0,0.0
ret_16,-1.65..-0.793,319312,12.498693616589875,0.33832427218519817,-0.18433030358274394,0.002678822133548042,0.059057644627773326,-74.28365015801111,0.0,0.0
bb_width_pctile,0.879..inf,317711,12.436026355477983,0.33018372042516625,-0.18489205804998482,-0.05453440113300394,0.05849589016053244,-77.39991699984925,0.0,0.0
dd_30d,-25.7..-20.5,319179,12.49348765423642,0.34086202413066025,-0.18760307874403834,0.00747307097558117,0.055784869466478926,-75.56016550936242,0.0,0.0
ret_1d_5,-9.87..-5.37,318271,12.457946196966216,0.3407536344813068,-0.18807700859186294,0.0077139769284368664,0.055310939618654326,-75.56694650712701,0.0,0.0
atr_pct,0.461..0.551,319346,12.500024464108805,0.3390648387642244,-0.19004059430132084,0.00837777673030927,0.05334735390919643,-76.39808719111106,0.0,0.0
dow,3,365760,14.316787897742374,0.3426645888013998,-0.191391539041206,0.014598304952875708,0.05199640916931125,-81.80210224463083,0.0,0.0
btc_ret_24h,-inf..-2.55,295347,11.560641828615806,0.3237750849001344,-0.19189169977843093,-0.05131353952210865,0.05149624843208633,-76.19100261497638,0.0,0.0
ret_4,0.391..0.803,319338,12.499711323516115,0.3377706380073778,-0.1952874872058851,-0.001600244885402935,0.04810046100463217,-78.79126118085223,0.0,0.0
ret_4,-0.812..-0.391,319336,12.499633038367943,0.3363886314101761,-0.19597764635064524,-0.004718282539188439,0.04741030185987202,-79.1378556627239,0.0,0.0
up_from_low_30d,23..31.2,319179,12.49348765423642,0.33560478602915605,-0.19835267513928798,-0.00991510564538824,0.04503527307122929,-80.14834842418652,0.0,0.0
ret_96,2.07..4.36,319173,12.493252798791904,0.3383556879811262,-0.20104341026709177,-0.002814231917236473,0.04234453794342549,-81.12307017641184,0.0,0.0
consec_down,5,44318,1.7347205983490446,0.33850805541766327,-0.20148301024503332,0.0008322161662211627,0.041904937965483946,-30.115964805744902,0.0,0.0
bb_width_pctile,0.751..0.879,318982,12.485776567141453,0.33054843219993607,-0.20186198249103135,-0.03325525370736584,0.04152596571948591,-82.5585710528139,0.0,0.0
dist_low_20,1.08..1.46,319312,12.498693616589875,0.3365172621135441,-0.20301887368239838,-0.0028184876245721164,0.04036907452811889,-81.87381575292146,0.0,0.0
bb_width_pctile,0.62..0.751,317934,12.44475514949919,0.3343398315373631,-0.20571760194313637,-0.01416782289519582,0.03767034626738089,-82.94964325349501,0.0,0.0
btc_ret_24h,2.72..inf,295296,11.558645557337412,0.3286803749458171,-0.20860854672086984,-0.033716684459405837,0.03477940148964742,-81.65283823262604,0.0,0.0
dist_high_20,1..1.39,319316,12.49885018688622,0.33436157286199253,-0.208912014145006,-0.008512861991668076,0.03447593406551128,-84.31937606125335,0.0,0.0
btc_trend_1h,0,1562185,61.14794209873871,0.3382832379007608,-0.20907072680785255,-0.001017285897009799,0.034317221402664716,-185.931191642539,0.0,0.0
ema_stack,-1,943591,36.934580624504115,0.33897207582522515,-0.20937918604964745,0.005102875000516474,0.034008762160869815,-144.07989943164324,0.0,0.0
dd_30d,-20.5..-16.2,319179,12.49348765423642,0.34011009496238787,-0.2098426715465956,0.0052088286554465395,0.03354527666392165,-84.4071122325559,0.0,0.0
ret_16,0.781..1.63,319139,12.491921951272975,0.33343464759869523,-0.210386139233016,-0.014915610550536966,0.03300180897750127,-85.06664535599747,0.0,0.0
hour,15,106481,4.167940431265053,0.33813544200373774,-0.2107975004512725,-0.009354525201630352,0.03259044775924477,-49.31158275411537,0.0,0.0
hour,16,106467,4.167392435227847,0.3367240553410916,-0.21265051452669573,-0.015909302229071633,0.030737433683821536,-49.95398448919648,0.0,0.0
rsi_1h,36.5..42,319339,12.499750466090202,0.3376036124619918,-0.2136319701206628,0.0012247666736852115,0.029755978089854473,-85.54992165897718,0.0,0.0
ema20_rel,0.394..0.822,319345,12.499985321534718,0.3327341902957616,-0.21404826408394448,-0.017958915540907377,0.029339684126572785,-86.64938881900424,0.0,0.0
dow,1,364562,14.269895093987191,0.3347496447792145,-0.21421544104830434,-0.009167534448856143,0.029172507162212924,-92.04910364172672,0.0,0.0
hour,14,106479,4.167862146116881,0.3384798880530433,-0.21731339618200654,-0.004491355086289408,0.026074552028510722,-50.42702899081857,0.0,0.0
bb_width_pctile,0.49..0.62,318966,12.485150285956076,0.3345905206197526,-0.21986100575699213,-0.008292939896259325,0.02352694245352513,-88.24045277546682,0.0,0.0
wick_upper_pct,7.14..14.3,322177,12.610837091346633,0.3343565803890408,-0.21993677301080283,-0.013101960204802284,0.02345117519971443,-89.06498335870201,0.0,0.0
rsi,-inf..37.3,319346,12.500024464108805,0.3318031226318789,-0.2200207396906191,-0.019233621646703402,0.023367208519898153,-89.10067033607402,0.0,0.0
dd_30d,-16.2..-12.2,319180,12.493526796810507,0.3416536123817282,-0.222363423323057,0.010377010418483802,0.02102452488746026,-89.2046349342901,0.0,0.0
hour,13,106431,4.165983302560746,0.34060565060931497,-0.22240856532535344,0.007586113234541457,0.020979382885163822,-51.142353816604306,0.0,0.0
body_pct,12..25,326637,12.785412971770768,0.3359141799612414,-0.22346983556065544,-0.007610774464096474,0.01991811264986182,-90.85056578070785,0.0,0.0
body_pct,36.1..48.6,318785,12.478065480046485,0.3335382781498502,-0.22420765612915527,-0.01597569858671109,0.019180292081361988,-90.35818804336984,0.0,0.0
consec_up,4,60760,2.3783028014731697,0.3366030283080974,-0.22449126636655045,-0.005956640607511592,0.01889668184396681,-39.25867475855629,0.0,0.0
wick_lower_pct,8.7..16.3,318736,12.476147493916265,0.3327393203152452,-0.2252206204341674,-0.018730396365221745,0.018167327776349856,-90.81193306316209,0.0,0.0
bb_pos,0.244..0.369,319312,12.498693616589875,0.33740980608307863,-0.2253066659415843,-0.003644711771332642,0.018081282268932963,-90.43146881096506,0.0,0.0
rsi,37.3..42.6,319345,12.499985321534718,0.3356401384083045,-0.22550022061948755,-0.006371470907530307,0.017887727591029717,-90.462249827839,0.0,0.0
btc_ret_24h,-2.55..-1.27,295365,11.561346394949355,0.32838352546848815,-0.2258452105734151,-0.031210966079173723,0.01754273763710215,-88.25499031270463,0.0,0.0
consec_up,2,306956,12.015047971181671,0.33728286790289164,-0.22634009414476505,-0.004423758747323267,0.01704785406575221,-88.97652959382292,0.0,0.0
hour,12,106473,4.167627290672364,0.341654691799799,-0.22754209390189795,0.013609160082544149,0.015845854308619317,-52.109584978092364,0.0,0.0
atr_pct,0.373..0.461,319345,12.499985321534718,0.33973602217038,-0.22756656026305216,0.013100623416375709,0.0158213879474651,-91.3160851175642,0.0,0.0
ema50_rel,0.654..1.38,319345,12.499985321534718,0.32875103727943134,-0.22794268672654322,-0.030643307936989373,0.015445261483974043,-92.60557124561925,0.0,0.0
bb_width_pctile,0.36..0.49,318702,12.474816646397336,0.336747180751925,-0.22856955831340023,0.0010986021079159342,0.014818389897117035,-91.1577819067381,0.0,0.0
rsi,42.6..46.5,319345,12.499985321534718,0.3371745291142808,-0.2293569129841969,-0.0025332331487430597,0.014031035226320376,-91.82642727599514,0.0,0.0
bb_pos,0.369..0.503,319312,12.498693616589875,0.3370747106278499,-0.2295103611880146,-0.004205848048582609,0.013877587022502663,-92.12221441748581,0.0,0.0
ret_1d_5,4.78..10.2,318376,12.46205616724526,0.32978302384601854,-0.2295331173917964,-0.02748129763198371,0.013854830818720854,-92.97464929675034,0.0,0.0
wick_lower_pct,16.3..23.8,318845,12.480414034491654,0.332841976508962,-0.22958946773525246,-0.017724239740817053,0.013798480475264802,-92.57618463648576,0.0,0.0
dow,2,364600,14.271382511802464,0.3294898518924849,-0.22995751575630222,-0.02523514365955701,0.013430432454215047,-99.2779007234744,0.0,0.0
rsi,46.5..50,319346,12.500024464108805,0.3384041134067751,-0.23001153798259596,0.001218399286854471,0.013376410227921298,-91.95845814014648,0.0,0.0
consec_down,4,58972,2.3083158790071723,0.33151326053042124,-0.23043130535093206,-0.0204709521222489,0.012956642859585199,-39.941532657668695,0.0,0.0
consec_up,3,137696,5.389775881363555,0.33508598652103183,-0.23084853021171456,-0.009957854172028578,0.012539417998802704,-60.83666076664512,0.0,0.0
wick_upper_pct,21.5..30,318804,12.478809188954122,0.33312317285855886,-0.23099628919082085,-0.017132472086372502,0.01239165901969641,-93.06458113257064,0.0,0.0
wick_upper_pct,14.3..21.5,315203,12.337856779669973,0.332201787419536,-0.23166270984529103,-0.019287066513023948,0.011725238365226237,-92.94529922546457,0.0,0.0
rsi_1h,42..46.1,319339,12.499750466090202,0.3373468320499532,-0.2318533961747652,0.00026212485532439575,0.011534552035752071,-92.54618084893892,0.0,0.0
vol_ratio,-inf..0.408,319313,12.498732759163962,0.3359587614660224,-0.23226078129841124,-0.013205784050387139,0.011127166912106023,-93.96255823623636,0.0,0.0
wick_lower_pct,23.8..33.3,318941,12.484171721603921,0.3346324241787666,-0.23243229057859008,-0.012954450669320845,0.010955657631927185,-93.44680502846381,0.0,0.0
hour,17,106463,4.167235864931502,0.33079097902557697,-0.2324463914338296,-0.034658392127196534,0.01094155677668765,-54.811939519671654,0.0,0.0
bb_pos,0.106..0.244,319312,12.498693616589875,0.33398682166658317,-0.23245872076110177,-0.013144008674779497,0.01092922744941549,-93.47606390994466,0.0,0.0
trend_1h,0,1807947,70.76769939129383,0.3350795128397016,-0.23278083050983928,-0.007904871326652603,0.010607117700677987,-222.34400694196339,0.0,0.0
ema200_rel,-1.57..-0.716,319345,12.499985321534718,0.33963581706305096,-0.23477433216997595,0.009139566152793864,0.008613616040541311,-93.99262529017535,0.0,0.0
ema50_rel,-0.701..-0.299,319345,12.499985321534718,0.34003976890197124,-0.23488859168303838,0.011446777703746056,0.00849935652747888,-93.80098942670614,0.0,0.0
above_ema20_1d,0,1451352,56.80965318505083,0.3343296457372161,-0.23493609732248716,-0.010317256515083103,0.008451850888030105,-201.29980131625106,0.0,0.0
bullish,1,1205310,47.178935971751585,0.3340833478524197,-0.23665800701269135,-0.013323354592947463,0.006729941197825912,-184.7715114508494,0.0,0.0
hour,2,106377,4.163869603560095,0.33181984827547306,-0.23701024385453182,-0.017817035742068478,0.006377704355985447,-54.99582288930922,0.0,0.0
