feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
up_from_low_30d & ema200_rel,23..31.2 & -inf..-6.51,6563,1.027922915961859,0.38899893341459696,0.05054683495831929,0.11410097841046872,0.1767710114394874,2.9346973182840688,0.42857142857142855,0.6666666666666666
ema200_rel & dow,-6.51..-3.59 & 6,10375,1.6249733739302585,0.3966265060240964,0.04830332771155671,0.1849629548089476,0.1745275041927248,3.3662889471989614,0.6428571428571429,0.6666666666666666
up_from_low_30d & ret_1d_5,31.2..48 & -2.52..-0.367,6275,0.9828152213409516,0.3998406374501992,0.044630164670587544,0.1678274649470574,0.17085434115175563,2.465429013033756,0.6428571428571429,0.5
dist_high_20 & up_from_low_30d,3.01..4.22 & 48..inf,11229,1.7587302183964215,0.3824027072758037,0.03823964505992649,0.11114858080088297,0.1644638215410946,2.8570105381365094,0.42857142857142855,0.6666666666666666
atr_pct & up_from_low_30d,1.37..1.66 & 48..inf,10210,1.5991304238870303,0.3843290891283056,0.03767648658070026,0.1257106346337761,0.16390066306186835,2.661335192160983,0.5714285714285714,0.8333333333333334
atr_pct & up_from_low_30d,0.984..1.17 & 31.2..48,10401,1.6290455963613126,0.39130852802615135,0.03749395799879694,0.16100479744521864,0.16371813447996503,2.6353769860255434,0.5,0.5
up_from_low_30d & dow,31.2..48 & 2,11070,1.7338270119911288,0.386449864498645,0.037193424778777476,0.12964036981507351,0.1634176012599456,2.7379815670660506,0.5714285714285714,0.6666666666666666
dist_high_20 & dow,6.43..inf & 4,12631,1.9783169817940331,0.39656400918375423,0.03698771968998524,0.09899859151218593,0.16321189617115334,3.066655477176356,0.5714285714285714,0.5
up_from_low_30d & ema200_rel,48..inf & 2.69..5.97,11639,1.8229460336553522,0.38577197353724546,0.03683828299797779,0.12097452953150435,0.16306245947914588,2.79952356380611,0.6428571428571429,0.8333333333333334
dd_30d & up_from_low_30d,-16.2..-12.2 & 8.62..12.5,9985,1.5638900374644464,0.40901352028042065,0.03638586595423023,0.19288999922715164,0.16261004243539834,2.5188771462822115,0.5,0.5
dist_high_20 & up_from_low_30d,2.18..3.01 & 48..inf,9240,1.4472052024207795,0.38073593073593076,0.03443054276090675,0.11398543654727099,0.16065471924207486,2.323595788701612,0.5714285714285714,0.5
up_from_low_30d & dow,48..inf & 2,11293,1.7687541505344009,0.3793500398476933,0.03149995184058324,0.0961969712352851,0.15772412832175134,2.3788341652309706,0.6428571428571429,0.6666666666666666
dow & ret_1d_5,0 & 10.2..inf,12363,1.9363417659662443,0.3804901722882795,0.030278410540003284,0.10971413918220443,0.15650258702117137,2.3645962468733583,0.5714285714285714,0.3333333333333333
dow & ret_1d_5,1 & 4.78..10.2,11264,1.764212056284379,0.38911576704545453,0.029705585358589325,0.14448976511532094,0.15592976183975743,2.1931842400503854,0.6428571428571429,0.6666666666666666
up_from_low_30d & dow,48..inf & 3,11201,1.7543447480860554,0.38193018480492813,0.028170891888300856,0.09307702264055283,0.15439506836946895,2.1357205429288295,0.5714285714285714,0.5
ema200_rel & dow,-inf..-6.51 & 3,10617,1.6628763673269933,0.37656588490157294,0.027524280518612717,0.09813522404941732,0.15374845699978082,2.0055632817573392,0.42857142857142855,0.6666666666666666
dist_high_20 & dow,4.22..6.43 & 3,12750,1.9969552306130887,0.38698039215686275,0.024646983042623305,0.11504926967800227,0.1508711595237914,1.978676508527633,0.7142857142857143,0.6666666666666666
dow & ret_1d_5,3 & -inf..-9.87,9486,1.485734691576138,0.37845245625131774,0.02439767760771236,0.0953469010198208,0.15062185408888046,1.6814609576763353,0.35714285714285715,0.5
atr_pct & dd_30d,0.984..1.17 & -16.2..-12.2,11491,1.7997656905862747,0.3885649638847794,0.024019463901832423,0.1486697988205825,0.15024364038300053,1.7884817650650529,0.42857142857142855,0.5
up_from_low_30d & ret_1d_5,23..31.2 & -9.87..-5.37,7460,1.1684145898332268,0.3836461126005362,0.02287577184989717,0.12824509046128446,0.14909994833106527,1.3833175912218065,0.5,0.5
dd_30d & up_from_low_30d,-inf..-33.6 & -inf..5.06,10118,1.5847210214386849,0.3709231073334651,0.02084413355259083,0.1023166899757702,0.14706831003375892,1.45827568300546,0.42857142857142855,0.5
up_from_low_30d & ret_1d_5,48..inf & 10.2..inf,32754,5.130060519490283,0.37861024607681504,0.020721705257769264,0.07897062759839411,0.14694588173893736,2.688735086982111,0.5,0.5
ema200_rel & dow,-inf..-6.51 & 4,12418,1.9449560826473205,0.38371718473184085,0.020641691493244036,0.0903612973886802,0.14686586797441215,1.6781795323299054,0.5,0.5
atr_pct & ret_1d_5,1.66..2.18 & 10.2..inf,18477,2.8939405330225916,0.3767386480489257,0.01857037192431661,0.08904044465442551,0.14479454840548472,1.7908114510790527,0.42857142857142855,0.5
dd_30d & up_from_low_30d,-33.6..-25.7 & 48..inf,7205,1.128475485220965,0.38195697432338654,0.0185196835889151,0.08802746489340653,0.1447438600700832,1.12413110026464,0.6923076923076923,0.5
dist_low_20 & ema200_rel,4.3..6.59 & -6.51..-3.59,8496,1.3306769913167689,0.38265065913371,0.018280379940640485,0.10575485119578058,0.1445045564218086,1.1935883605580448,0.5,0.5
dd_30d & dow,-25.7..-20.5 & 6,11213,1.7562242353619266,0.3918665834299474,0.01822986418339271,0.16546728405361716,0.1444540406645608,1.3260411396722698,0.5,0.6666666666666666
up_from_low_30d & ret_1d_5,31.2..48 & -0.367..1.78,6973,1.0921387312207895,0.3897891868636168,0.017559325048779197,0.14106723880390448,0.1437835015299473,1.0243381741640616,0.5714285714285714,0.5
ema200_rel & dow,5.97..inf & 0,11914,1.8660176170607325,0.3767836159140507,0.017050276926728034,0.096469807233049,0.14327445340789613,1.309109271329652,0.5714285714285714,0.5
dd_30d & ret_1d_5,-33.6..-25.7 & -2.52..-0.367,7814,1.2238594644714256,0.3873816227284361,0.01700751428933594,0.13415316151521353,0.14323169077050404,1.05088352943376,0.5,0.5
dow & ret_1d_5,6 & -inf..-9.87,12049,1.887161848914283,0.3733919827371566,0.016838268979569828,0.1105628707384271,0.14306244546073793,1.2869151708677165,0.5714285714285714,0.6666666666666666
atr_pct & dow,0.984..1.17 & 6,10227,1.601793030861181,0.3807568201818715,0.01605914696579609,0.14048440669624068,0.14228332344696418,1.116021258125222,0.5714285714285714,0.5
atr_pct & dow,1.66..2.18 & 5,9843,1.5416494380333046,0.3776287717159403,0.014602996710320752,0.08577368301732802,0.14082717319148885,1.038154407580028,0.7142857142857143,0.5
dd_30d & dow,-33.6..-25.7 & 3,11141,1.7449473117066998,0.3786015617987613,0.014593480771297159,0.11021973650800547,0.14081765725246526,1.082111508940564,0.35714285714285715,0.6666666666666666
up_from_low_30d & ret_1d_5,31.2..48 & -inf..-9.87,6676,1.0456214211429788,0.378070701018574,0.014280645530393455,0.07936424111974172,0.14050482201156156,0.8352421643427761,0.5714285714285714,0.6666666666666666
up_from_low_30d & dist_low_20,48..inf & 4.3..6.59,14600,2.2867095189765565,0.37417808219178084,0.014251528158139464,0.0843671825543207,0.14047570463930756,1.221396474503814,0.5714285714285714,0.6666666666666666
