feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
vol_ratio,0.816..0.981,79774,12.494694289254037,0.3204928924210896,-0.20358332294868728,-0.06023801189860717,0.0005138561557296306,-41.99415173034706,0.0,0.0
rsi,46.1..49.7,79808,12.500019578268436,0.32165948275862066,-0.20366046024033135,-0.062339488498617354,0.0004367188640855557,-42.25596035048567,0.0,0.0
rsi_1h,46.1..49.7,79808,12.500019578268436,0.32165948275862066,-0.20366046024033135,-0.062339488498617354,0.0004367188640855557,-42.25596035048567,0.0,0.0
hour,22,26601,4.166412149177008,0.31983760009022216,-0.20437007513946504,-0.06737618436300842,-0.00027289603504812576,-24.48856950432182,0.0,0.0
hour,0,26611,4.167978410651831,0.3191161549735072,-0.204684219825912,-0.06806939791819765,-0.0005870407214950968,-24.53777160541735,0.0,0.0
wick_upper_pct,31..40,79894,12.513489426951914,0.31913535434450646,-0.2056221897166337,-0.065291029419073,-0.0015250106122167983,-42.58513147349083,0.0,0.0
bb_pos,0.358..0.494,79775,12.49485091540152,0.3207771858351614,-0.2056548762678043,-0.06680746756356026,-0.0015576971633873837,-42.75544116888309,0.0,0.0
consec_down,2,78713,12.328513946775303,0.3185496677804175,-0.205681723149789,-0.06951359336182626,-0.0015845440453720883,-42.36696625853495,0.0,0.0
vol_ratio,0.683..0.816,79775,12.49485091540152,0.319122532121592,-0.20592925564964398,-0.06520720958571276,-0.0018320765452270737,-42.587260617572475,0.0,0.0
rsi_1h,57.5..63.2,79808,12.500019578268436,0.3179505813953488,-0.205974036524637,-0.061500518625417375,-0.0018768574202200905,-42.36635962331689,0.0,0.0
rsi,57.5..63.2,79808,12.500019578268436,0.3179505813953488,-0.205974036524637,-0.061500518625417375,-0.0018768574202200905,-42.36635962331689,0.0,0.0
bb_width_pctile,0.358..0.489,80059,12.539332741286495,0.3179155372912477,-0.20654576232383115,-0.06601557207668596,-0.002448583219414241,-42.80530137618988,0.0,0.0
consec_up,1,166147,26.022964525743856,0.3189284188098491,-0.20657910357553022,-0.06818665938584775,-0.0024819244711133115,-61.82955185222331,0.0,0.0
hour,4,26598,4.165942270734561,0.3188209639822543,-0.20672775903610938,-0.06751801233896487,-0.002630579931692467,-24.698406621896492,0.0,0.0
ret_1d_5,-9.87..-5.37,79570,12.462742555167646,0.31435214276737466,-0.20715244885531162,-0.0873732676290846,-0.003055269750894707,-43.30661831927279,0.0,0.0
dow,3,91440,14.3218949257827,0.31633858267716536,-0.20806762785220392,-0.08078639593763037,-0.003970448747787014,-46.58538233959204,0.0,0.0
ret_96,-8.81..-4.75,79642,12.474019637786371,0.3125360990432184,-0.2096581347033724,-0.09125531528500674,-0.005560955598955503,-43.923031516907315,0.0,0.0
