feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
atr_pct,1.08..inf,319398,12.500024460125886,0.3338280139512458,-0.16400962612303016,-0.027089521983540133,0.3719543326774777,-67.63110412076882,0.0,0.0
dist_low_20,3.14..inf,319357,12.498419875867796,0.33375188268927874,-0.2174930576474528,-0.02584088086618055,0.31847090115305504,-89.53667841201596,0.0,0.0
up_from_low_30d,48..inf,319227,12.493332169683612,0.33616204143133255,-0.2302941924227541,-0.005138479884255729,0.3056697663777538,-92.92831542175378,0.0,0.0
dist_high_20,3.07..inf,319364,12.498693829277714,0.3233739557370273,-0.237013283440757,-0.05214988476224723,0.29895067535975084,-98.14527235869907,0.0,0.0
atr_pct,0.807..1.08,319397,12.499985323924468,0.32752655785746265,-0.25000913359021976,-0.03236236984996538,0.2859548252102881,-102.58996508817465,0.0,0.0
ema200_rel,-inf..-3.06,319398,12.500024460125886,0.32329256914570537,-0.2713379589478134,-0.04183053410581329,0.26462599985269447,-111.07892478664287,0.0,0.0
ret_1d_5,10.2..inf,318330,12.458226997012734,0.3280966292840763,-0.28587071961431354,-0.029743090177232305,0.2500932391861943,-115.87165468120014,0.0,0.0
ret_16,1.63..inf,319370,12.498928646486215,0.32631117512602936,-0.2887257065843569,-0.04083400542221179,0.24723825221615092,-118.38180688757457,0.0,0.0
ema200_rel,2.88..inf,319398,12.500024460125886,0.32459188849022225,-0.28920873858269375,-0.04470226515833932,0.2467552202178141,-118.43105753939639,0.0,0.0
ret_4,0.803..inf,319380,12.499320008500383,0.32732481683261316,-0.28945104487679485,-0.03547429982086835,0.246512913923713,-118.25916296947969,0.0,0.0
ret_96,4.36..inf,319230,12.493449578287862,0.32476897534692856,-0.29125679608661126,-0.0431748956950553,0.2447071627138966,-119.05776947138682,0.0,0.0
ema50_rel,-inf..-1.44,319398,12.500024460125886,0.31708714519189224,-0.29150940156370003,-0.06176050913833694,0.2444545572368078,-120.15567582325065,0.0,0.0
ret_16,-inf..-1.65,319370,12.498928646486215,0.31769421047687635,-0.29402430309172256,-0.06114764353011353,0.24193965570878528,-121.34028785060873,0.0,0.0
ema20_rel,0.822..inf,319398,12.500024460125886,0.3258379827049637,-0.2956971449849565,-0.04154419015168217,0.24026681381555137,-121.02352625672704,0.0,0.0
ret_96,-inf..-4.32,319230,12.493449578287862,0.3174451022773549,-0.2958895256872398,-0.05900321037927722,0.24007443311326804,-121.51754598792762,0.0,0.0
ema50_rel,1.38..inf,319398,12.500024460125886,0.3239156162530761,-0.29683331206769686,-0.047889026022214544,0.23913064673281098,-121.83210659034451,0.0,0.0
dd_30d,-inf..-33.6,319233,12.493566986892112,0.31818452352983556,-0.30611986779655476,-0.05757358003858016,0.2298440910039531,-125.13843052829868,0.0,0.0
ema20_rel,-inf..-0.855,319398,12.500024460125886,0.31431943844357196,-0.30878043793531823,-0.07032120443451546,0.22718352086518961,-127.38590355208113,0.0,0.0
ret_1d_5,-inf..-9.87,318412,12.461436165528912,0.3202548898910845,-0.3124972883292596,-0.05120734615559121,0.22346667047124824,-127.47128052235803,0.0,0.0
atr_pct,0.658..0.807,319397,12.499985323924468,0.3215559319592858,-0.3217259945889715,-0.04583616279919405,0.21423796421153635,-132.2945486494666,0.0,0.0
ret_4,-inf..-0.812,319391,12.499750506715968,0.31276710990603995,-0.3219480857892064,-0.07459492947143724,0.21401587301130143,-132.73460794014568,0.0,0.0
dist_high_20,1.96..3.07,319364,12.498693829277714,0.3209316015580967,-0.32649069981870094,-0.04737284380351919,0.2094732589818069,-133.7309833494585,0.0,0.0
dist_low_20,2.04..3.14,319351,12.498185058659296,0.32133295339610646,-0.33185758781761165,-0.04905232214959128,0.2041063709828962,-136.3259914488905,0.0,0.0
bb_width_pctile,0.879..inf,317713,12.434079960738563,0.3150264546933868,-0.33799113430070643,-0.07730274633040654,0.19797282449980141,-140.13736718998055,0.0,0.0
btc_ret_24h,-inf..-2.55,295395,11.560638217518225,0.3120499669933479,-0.35570493314637924,-0.07459469641302256,0.1802590256541286,-140.18919978227956,0.0,0.0
up_from_low_30d,31.2..48,319164,12.490866588994352,0.3217781454048702,-0.36284115006491385,-0.04514464191667056,0.173122808735594,-147.5383297921,0.0,0.0
dd_30d,-33.6..-25.7,319230,12.493449578287862,0.32197475174638973,-0.36882438181280375,-0.04472795773415744,0.1671395769877041,-150.0975110682608,0.0,0.0
atr_pct,0.551..0.658,319397,12.499985323924468,0.3156197459587911,-0.39261191695843556,-0.059886689757567134,0.1433520418420723,-161.67851820531004,0.0,0.0
dist_low_20,1.46..2.04,319384,12.49947655330605,0.3172356786814618,-0.3980822311970309,-0.055374960103496705,0.13788172760347694,-162.9932368128279,0.0,0.0
dist_high_20,1.39..1.96,319352,12.498224194860713,0.31584896916255417,-0.4018415976868523,-0.05907193215072698,0.13412236111365555,-164.31011060472966,0.0,0.0
ema200_rel,-3.06..-1.57,319397,12.499985323924468,0.3202910484444124,-0.4127971627429518,-0.04494428297018967,0.12316679605755604,-167.64764438779858,0.0,0.0
bb_width_pctile,0.751..0.879,318998,12.484369979559162,0.30941259819810785,-0.41902356340249514,-0.08177774904218718,0.11694039539801271,-171.08974870581093,0.0,0.0
ema50_rel,-1.44..-0.701,319397,12.499985323924468,0.31683766597682506,-0.42087940818693226,-0.053685325615123056,0.11508455061357559,-171.2037209470102,0.0,0.0
btc_ret_24h,2.72..inf,295344,11.558642271245967,0.31074611300720517,-0.42732586567457675,-0.07750526693104709,0.10863809312593109,-166.95988492194326,0.0,0.0
ret_96,-4.32..-2.24,319229,12.493410442086445,0.3162087404339831,-0.42870657730776,-0.056071759061628916,0.10725738149274783,-174.39030537723656,0.0,0.0
rsi_1h,-inf..36.5,319396,12.499946187723053,0.3138674247642425,-0.4295317269900567,-0.0632813202318691,0.10643223181045114,-173.3503641823776,0.0,0.0
hour,16,106500,4.168005450890133,0.3211361502347418,-0.43912851913932655,-0.04546609614169611,0.0968354396611813,-101.42733890765592,0.0,0.0
ema20_rel,-0.855..-0.405,319397,12.499985323924468,0.31287081594379407,-0.4404964406301896,-0.06621828425810707,0.09546751817031823,-179.3170433009513,0.0,0.0
